MFCC_Features,Emotion_Label
"[ 2.3161836  -0.35894933 -2.990632   -0.69665515 -1.5550021  -0.27369806
 -1.1389685  -2.2708085   0.24307367 -1.8807448   0.93022585 -2.4596016
 -0.74549794]",Strach
"[ 1.0609993  -1.7668076  -0.80401754 -0.4217176  -0.39711013 -0.952255
 -1.7076212  -0.20083928 -1.5252334  -0.67406625 -1.557071   -0.04831548
 -0.8943962 ]",Strach
"[ 1.2579448  -0.59891576  1.038513   -0.99954104 -0.21121514 -0.19935241
 -0.15383753  0.07084317 -0.31078032  0.77694947  0.10887384 -0.52820593
  0.58286715]",Strach
"[ 1.1378617   0.4358957  -0.39714035 -1.2333661  -1.0370804   0.45527297
  0.60380703 -0.35782295 -0.38231844 -0.10088296  0.669127   -0.9681156
 -0.67466366]",Strach
"[ 2.0354664  -0.50776947  0.11281873 -0.615791   -1.1960087  -0.19860221
  0.64361805  1.0605754   0.39272252 -0.96354234 -0.32228735 -0.5315963
  0.1174752 ]",Strach
"[ 0.7793404  -1.4860945   1.2266085  -1.9910619  -0.7610578   1.439734
 -0.53554213  0.7052263  -1.2901564  -1.6671528   0.7708703  -0.8962931
  0.58517605]",Strach
"[ 0.42288396 -2.7767158   0.16702986  0.41916937  0.31137222 -0.12889607
  0.16503954  1.053132    0.34079728  0.95129436 -0.20756014 -1.062283
  1.2391571 ]",Strach
"[ 0.41460896 -0.6756121  -1.1236717  -1.011416   -0.90668756 -0.48970285
 -0.67711437 -1.3916265  -1.4101757  -0.37472254  0.4360934   0.13392723
  0.9297972 ]",Strach
"[ 0.96194804 -0.67424357 -1.4124397  -1.3540336  -0.22000347 -1.8068942
 -0.42035487  0.01306337 -1.9512365  -0.67266077 -1.5334827  -1.4519149
 -0.35275835]",Strach
"[ 0.861475   -1.3057603  -0.79401207 -0.4274806   0.1266851  -1.7965205
 -0.3598471  -0.09290664 -0.29515     0.02428293 -1.0091403  -1.7429096
  0.90731245]",Strach
"[ 2.032168    0.11446428 -0.05565747 -0.07583003 -0.7793059  -0.13513638
  0.27498013  0.60189617  1.1654773  -1.2997707   0.28663647 -1.4508423
 -0.02639176]",Strach
"[ 0.80843645 -0.48357603  0.07551827  0.38657293  0.83137065  1.6235685
  0.12530446 -0.04366646  0.68871665  0.74460864 -0.3216928  -0.44882616
 -0.36558256]",Strach
"[ 0.63022697  0.0499151   0.01506232 -0.0633303   0.8810787   2.0569406
  0.92660266 -0.4324659   0.61950845  1.0747925   0.40594578 -0.43354204
 -0.4324073 ]",Strach
"[ 1.0674602  -1.3068179  -0.02140725 -0.35083964 -0.83669996 -1.9302063
  0.4005838   0.30361256 -0.9056109  -0.16888505 -2.1005454  -0.1981135
  0.6138555 ]",Strach
"[-0.45881632 -0.02777926  1.9434482  -0.6294271   0.40415445  1.9195982
  1.6673951   2.5858526   1.5363369   0.2853952   2.240066    0.38169318
  0.14735113]",Strach
"[ 0.48501974 -0.7001795  -0.24724221 -0.05260864  0.9970094   1.2414052
  0.4033968   0.9515742   0.5090348  -0.27163196  0.29060322 -0.23605779
  0.53898346]",Strach
"[ 2.1625636  -0.8323393  -2.642438    0.47821596 -1.2508618  -0.711141
 -0.34033275 -2.573884    0.11161512 -2.3828197  -0.51669157 -0.647644
 -2.3476195 ]",Strach
"[ 0.17329475 -0.13643843  0.8474215  -0.42197284  0.96863127  0.61558527
 -0.6181231  -0.52361155 -0.08650653  0.00677952 -0.18139976 -1.3647958
  0.10588949]",Strach
"[ 0.82675815 -0.7744617   0.04711198 -0.1584218   1.3370906   1.1049933
 -0.70315546 -0.41785455 -0.06616597  0.5481715   0.6469268  -1.8191557
 -0.4986584 ]",Strach
"[-0.8951697   0.48159575  1.2351825   2.234119    1.8328097   1.5476608
  0.02803108  0.47643328  0.4865494   1.8730688  -1.0289503   0.6287604
  0.2806538 ]",Strach
"[ 0.03503131  1.4962556   0.83733845 -0.8750136  -0.7544209   0.607701
  0.01098241 -1.4297853  -1.352427    0.7535561  -0.66023284 -0.01685364
 -0.44469324]",Strach
"[ 2.1485322  -1.3992946  -2.1463602   0.29521737 -0.9155527  -1.7363484
 -1.0477118  -1.2134777   0.42948985 -2.5624712   0.17512925 -1.5484707
 -0.28003573]",Strach
"[ 1.9834379  -0.5348824   0.57789814 -1.088379    0.58503056  0.20948723
 -1.1750365  -1.2103221  -1.2457743   0.5317341   0.03027722 -1.0894319
 -0.76566845]",Strach
"[ 0.16866682  0.02152781  1.5944997  -0.29697448 -0.27308393 -0.19904716
  0.40737614  0.31931257 -0.35745978 -0.08850189 -1.6816145  -0.3816609
  0.18950114]",Strach
"[ 0.08297045 -1.8851743  -0.16140386 -0.1889817   0.02424948 -0.13554269
 -1.1701131   0.16345063 -0.18074006 -0.60569394 -0.34976783  1.0930612
 -0.6846376 ]",Strach
"[ 0.8990334  -1.23848     0.5974018  -0.50343776  0.19660725 -0.5169241
  0.10252534  0.22870597 -1.1460274   0.74924594 -0.03906643 -1.4994417
  0.91817623]",Strach
"[ 1.5579354  -1.3961179  -0.67621034 -0.20994988 -0.67218125 -0.5767083
 -1.1840881   1.1010886  -0.0738399   0.14193827 -1.5338207  -1.0889896
  1.1032395 ]",Strach
"[-0.47447395 -0.80702215  1.7989781  -2.9987323  -0.19500053  0.50951326
  0.24548991 -0.54171085 -1.0006866   0.16670634 -0.21283475  0.19821154
  2.1321874 ]",Strach
"[ 1.6973062  -0.5357865   0.13488618  0.7220055  -0.83908594  0.7809181
  0.6498156   1.1484537   1.2509376  -1.5031254   0.35477725 -0.85230947
  0.36078092]",Strach
"[ 0.580759   -0.06246224 -0.27240637 -0.06622515  0.8556135   0.14596346
  0.18776295 -0.31510836 -0.28554663  0.10664836 -0.7681771  -0.6237124
  0.05540247]",Strach
"[-0.36929634 -1.7116762   1.3945706   0.92149186  0.71450543  1.0166483
  0.31912404 -0.4679339   1.0592926   1.7907466  -0.2580659  -0.5060365
 -0.27532834]",Strach
"[ 0.82066756 -1.4878722  -0.516642   -1.6097713  -0.16577098 -0.20869094
 -1.5741068   1.0891995  -0.61602616 -0.3122277  -0.68328094 -0.08545509
 -0.34382582]",Strach
"[ 1.8604283  -1.0450553  -2.1637344  -0.5684326  -1.1377071  -0.8776773
 -0.95205015 -1.5250574  -0.26724136 -2.4173944   0.7515968  -2.1094563
 -0.73621255]",Strach
"[ 1.7707386  -0.10838005  0.7311634  -0.8449177  -0.12570724  0.56731
 -0.46103117 -0.6147503  -0.17214403  0.03240463 -0.11878949 -0.3746425
 -0.73541766]",Strach
"[ 0.5929026  -1.1170701  -0.42260852 -1.0042065   0.24126843 -1.4623078
 -0.63878936  0.02799129 -0.514986    0.09838898 -0.81451476 -1.5844591
 -1.1308466 ]",Strach
"[ 1.4818872  -1.6638741  -0.84912866 -0.4780684   0.7604262  -1.2685833
 -0.61369985 -0.49158302 -0.96044874  0.48496288 -0.3271525  -1.5847411
  1.0519171 ]",Strach
"[ 1.8946992   0.11002186  0.2941485   0.5406376  -0.6952643  -0.74253774
  0.7346177   1.0682328   1.2047682  -1.344186   -0.533829   -1.6815234
 -0.3773753 ]",Strach
"[ 0.5257104  -0.9973848   0.05432583 -0.03179975  0.5229334   1.4172953
  0.0056961  -0.28689012 -1.4077008  -1.2629827  -0.74348927 -0.42276177
 -0.55992   ]",Strach
"[ 0.03908625 -1.9838908   0.6180125  -1.0070553  -1.3892901   0.06359217
 -0.4699804   0.01982783 -0.8603035  -1.6058986  -0.8541004   0.4644413
  2.0809891 ]",Strach
"[ 0.6656162  -0.98452765  0.1759828   0.70120394  1.0822573  -0.01544936
  0.6867926   0.5557703  -1.0210365   0.1390947  -0.05084481 -0.5545046
  1.4091265 ]",Strach
"[ 0.9917502  -0.00537679 -0.45753896  0.76597506  0.03015033  1.1644828
  0.47975752  1.035297    0.9304449  -0.57121307 -0.23928812 -0.6933749
  0.46341902]",Strach
"[-1.3913103  -0.00600606  1.5862353   1.3965462   1.4432106   1.3548999
  0.6643709   2.130254    1.2167691   1.3004236   0.72297645  0.88513124
  0.83898985]",Strach
"[ 0.9877148  -0.4403146   0.04111928 -0.25775403  0.5200771   0.45389855
 -0.535706   -0.20930444  0.57046926  1.2351689   0.22425084  0.07883986
  0.18352866]",Strach
"[ 0.73124754 -1.2760237  -0.31819326  0.3497956   1.4916914   0.8387189
  0.09934295  0.5199411   1.098853    0.91308117 -0.05132536 -0.3368485
  0.18777446]",Strach
"[ 2.1961236e+00 -6.4347178e-01 -1.8642507e+00  8.7896601e-04
 -7.9084104e-01 -4.1626006e-01 -6.7956996e-01 -9.3300641e-01
  5.0068086e-01 -2.1510921e+00  6.0358560e-01 -1.5398016e+00
 -1.2232286e+00]",Strach
"[ 0.85811305 -0.732933   -0.91914946 -0.37776095  0.38990283 -1.4585932
 -0.6256698   0.17220132 -1.1623601  -0.98544997 -0.38295403 -0.82697326
  1.6045927 ]",Strach
"[-0.752357   -0.5287538   1.2067162  -0.58530086 -0.03982885 -0.2244805
  0.73969996 -1.2894301  -0.9719866   0.67047715  1.4312663   0.95064247
  2.002928  ]",Strach
"[ 1.1474332  -1.432747    1.2159067   0.2969601   0.7410788   1.1773981
 -0.19840676  0.29533958  0.8219535   0.5927014   0.8324263  -0.7723507
 -0.3202987 ]",Strach
"[ 0.27385527 -1.1299958  -0.6265934  -2.0156546   0.01121286 -0.6097568
 -1.6561811   0.43322545  0.2998303  -0.01103075 -1.1164738   0.5396643
 -0.68453324]",Strach
"[-0.07285374 -0.04344114  1.5343912   0.10372783  0.04809891  1.0337996
 -0.6762733  -1.2218145  -0.6353896   1.1104482  -1.3567348  -0.3752359
 -0.00620381]",Strach
"[-0.43752596 -1.5983832  -0.14083283  0.05562026  0.6528065   1.3826774
  0.40778643  0.63425124  0.16312654  0.6536784   0.33568698 -0.8597918
  0.00403065]",Strach
"[-0.99970096  0.4637765   1.3985896   0.61214566  0.40876627  1.5226082
  0.91474825  0.8898787   0.10824498  1.2730638   0.67255276  0.75697005
  0.58675236]",Strach
"[ 0.27784124 -1.5329512  -0.05378361 -0.45785496  0.4586019   1.1856012
  0.4097755   0.9599731   0.10616183  0.5696736   0.8347812   0.654232
  0.5227379 ]",Strach
"[ 0.9520377   0.24970667 -0.15876983 -0.16583066 -0.41014057  1.2880158
  0.64883494  2.0081525   1.8984548   0.2893608   1.0867854   0.18506157
 -0.11280815]",Strach
"[-0.6343357  -0.54238933  0.714548    0.04185097  0.13389854 -0.07116366
  0.6627805  -0.8191293  -1.8448402   0.4301886   0.79646873  0.5422756
  1.2927771 ]",Strach
"[ 0.764379   -0.2944621  -0.9951527  -1.1050779  -0.73383075 -1.5310345
  0.6667597   0.13831358 -1.5926943   1.0023167   0.6675898  -0.6989035
  1.6196219 ]",Strach
"[ 1.4391892  -0.7884193  -1.4079441  -0.39781913 -1.5061692  -1.4207666
 -1.1211749  -0.12134509 -0.62544143 -0.5430647  -1.3390224  -1.0431745
 -0.50375247]",Strach
"[ 1.4570223  -1.1934338  -0.9050706  -1.4065232   0.03378966 -2.9427433
 -1.3055251  -0.43700397 -0.8432181   0.18735111 -1.1501563  -2.643693
 -1.4609495 ]",Strach
"[ 2.1890142  -1.846796   -1.3413038  -0.12153917 -1.3020034  -0.26053593
 -0.3504964  -0.35854423  0.51357204 -1.82847    -0.45737657  0.36081734
  1.3341243 ]",Strach
"[ 1.1223638  -1.4438441  -0.40106013  0.6334263  -0.6216527   0.11541684
 -0.97371763 -0.12982641 -0.5594518  -1.0061125  -1.347513   -1.5159374
  0.9947018 ]",Strach
"[ 1.3599364  -1.3441935  -1.3524762  -0.4025981   0.85884434 -1.6383573
 -0.11477638 -0.39491183 -1.4616321   0.03903446 -0.94360346 -2.472473
  0.81136084]",Strach
"[ 0.6015583  -0.34313917  0.6097849  -0.36048746  0.503262    0.3945602
 -0.3602249  -1.0640712   0.3924977   0.7207666  -0.76253057  0.11785756
 -0.9680027 ]",Strach
"[-0.13891357  0.33046928 -0.19127578  0.9637201   0.21114917  1.9765816
  0.9771196   2.1231773   0.15379077 -0.25193915  1.0800893   0.03337233
  0.29744965]",Strach
"[-1.5980983   0.6323179   0.68973297  0.29114425  0.33388963  1.6337326
  1.3871354   2.4443793   1.3680404  -0.45652783  2.4787889   0.31455448
  0.6686678 ]",Smutek
"[-1.6121413   0.36136237  0.7165909   0.9503385  -0.21243441 -0.52646244
  0.3783026  -1.3569561   0.08946051  1.152408   -0.44229475  1.5973805
  1.8508011 ]",Smutek
"[-0.05762951  0.7601135   0.64769316 -0.08153152  0.60263187  1.0870929
 -0.53623027 -0.9309138   0.5176413   1.0145768  -0.44045204  0.3608498
 -1.1932062 ]",Smutek
"[-0.98651016  1.1745077   0.68130493  1.1682113   0.74612015  1.2950695
  1.0606788   2.4620745   0.52122724  0.37806076  0.78494644 -0.00373397
  0.5765939 ]",Smutek
"[-1.094581    1.4431738  -0.08908185  0.4311079  -0.38504386 -0.3823564
  2.2100506  -0.25632188 -0.84863275  0.56265306  0.35267588  0.88420916
  0.3164032 ]",Smutek
"[-0.45807007  1.6772431   1.4391584  -0.02487596  1.6205461   1.443502
  0.44603315  0.42601755 -0.8786825   0.68020993  0.3779899   0.22795168
 -0.89489985]",Smutek
"[-1.4053733   0.6480038  -0.16541918  0.53156465 -0.46144912  0.36706662
  0.3491805   0.2014059   0.7561336  -0.99901783  0.58026975 -0.08502195
  0.2861618 ]",Smutek
"[ 0.5330838  -0.44620252 -0.59197766 -2.1924505  -0.17438067 -1.6391383
 -0.72078025 -0.02077509 -1.6937057  -1.0248936   0.72739315 -1.8315109
 -2.4348497 ]",Smutek
"[-2.013756   -0.08275576  0.06329727 -0.86487895  0.02591205  0.5327466
 -1.0489026   1.3422195   0.6956905   1.2548379   0.890063   -0.48035178
  0.5106899 ]",Smutek
"[ 0.8255866  -0.93171567 -0.08206264 -0.11676054 -0.8110963   0.4769704
 -0.4721477  -0.5333375   1.2978141  -1.4263914  -0.43428937 -0.79816216
 -0.04903552]",Smutek
"[-1.9133791  -0.05634151  0.68026286  0.7329571   1.0208154   0.88133776
  1.3979734  -0.2364031   1.8247113   0.64928293  0.74084723  0.2573688
  0.44262448]",Smutek
"[-1.0827632   0.5462925  -0.33890337  0.7086242  -0.77316266  0.15174724
  0.10391627  0.26419324 -1.1331623  -0.47568926  1.4009539  -0.47667313
 -0.5764849 ]",Smutek
"[-1.1028891   0.8778591   1.2987515   1.3597769   0.0411436   1.9872044
  1.4998565   0.7939193   0.07286371  1.8504441   0.26193994  1.1432823
  1.2188021 ]",Smutek
"[-0.82893497  0.9847668   1.7269845   0.6080799   0.9740609   1.4322449
  0.7910272   0.03661746 -0.42725238  0.75992495  0.47069997 -0.48323724
 -1.0122371 ]",Smutek
"[-1.2585466   0.54738545  0.47976387  0.4014891   0.6820327   0.6687276
  1.1392854   2.7299693   1.9140337   0.18166196  0.62292266 -1.0220298
  1.2617258 ]",Smutek
"[-0.551847    1.2634219   1.08727     0.16669856  1.604181    1.6903857
  0.48877665  0.18144707 -0.09614297  1.7204877   0.5159039   0.30026266
 -0.7127839 ]",Smutek
"[-1.4980923   0.5100908   0.35428432  0.32186306  0.29104245  0.13011192
  0.6261777   1.1231072  -0.3145074  -0.9495834   0.1817378   0.79872
  0.26103494]",Smutek
"[ 0.06808241 -0.06719264 -0.4773068  -0.96696067 -0.28020817 -0.21085276
  0.9345057  -0.7265544  -2.0092676  -1.395905   -0.8314954  -1.0212376
 -1.3934065 ]",Smutek
"[-1.2702264   0.4137403   0.40619472  1.7448587   1.4092485  -0.3947976
  1.1167231  -0.16356109 -0.18867148 -0.0287574  -0.03013501 -0.13239285
  0.00293715]",Smutek
"[-1.6958379  -0.876093    0.21429563 -0.23914172  0.549506    0.58788556
 -0.69860125  0.7270462   0.45661122  1.0426972   1.4404154  -1.4894364
  0.5954508 ]",Smutek
"[ 0.11192641 -0.42615944 -0.50742376  0.8956886   1.0538594  -0.87738234
  0.6479985  -1.4714007  -1.0861442   0.8215997   0.18024299  0.06271766
  0.6834495 ]",Smutek
"[-0.2519143   0.9822253  -0.02177626 -2.4739342  -0.646237   -0.38814586
  0.34689537 -0.08822333 -1.1323109  -1.6120775   1.3637223  -1.3637583
 -2.363276  ]",Smutek
"[-0.5473076  -0.5135425   0.52557784  0.6801968   0.36082524  0.77805305
  0.95812845  3.0596783   1.478785    0.46054187  0.93490183 -0.65027267
  1.0831907 ]",Smutek
"[ 0.89198804  0.31250396 -1.0327079   0.6662547  -1.5767541   0.44103026
 -0.6368952  -0.43260854  1.1583558  -1.6460422   0.4998089  -1.220835
 -0.7026233 ]",Smutek
"[-1.3506294   1.0852458   0.99768484  0.4077911   1.0910946   0.74522805
  1.6246179  -0.4792137   1.2158105  -0.32905927  0.17051192 -0.21373184
 -0.60610056]",Smutek
"[ 1.1277483  -0.3433562  -1.6818001  -0.6302093  -1.5312748  -0.10020826
 -1.2351487  -1.4452006   0.08797908 -2.6237292  -0.5049546  -1.6305679
 -1.0462259 ]",Smutek
"[-1.0758824   0.65848434  0.29891104  0.48059022  1.2349069   0.5958795
  1.6673458  -0.93513817  1.1849976   0.66781694 -0.7880977   0.22776166
 -0.5594831 ]",Smutek
"[ 1.2840683  -0.22078627 -1.793747    0.36487648 -1.6799314  -0.39712653
 -1.1424584  -1.0008359   1.748089   -2.207157   -0.3455364  -1.4453031
 -1.4599643 ]",Smutek
"[-0.9162357   1.3964638  -0.36896694  0.585149    0.66816425  1.5535337
  0.15674955  0.03452223 -1.0210477  -0.5102206   0.73510057  0.4063578
  0.68585545]",Smutek
"[-1.1694361  -0.45645967  1.0931722   0.18299598 -0.09539262  0.93188035
  1.2072345   0.34960103 -1.2707603   0.17048463 -0.01288454  0.2178654
  0.44128186]",Smutek
"[-0.34686166 -0.09208928 -0.07123296 -1.2095051   0.30513805 -0.03069795
 -0.2960142  -0.49150428 -1.0131408  -1.4747924   0.9995961  -1.449892
 -0.5075725 ]",Smutek
"[-1.7283121  -0.589851    0.9954865   0.9782398  -0.5035471   0.6521883
  1.2367231   1.0931487   0.23815227  0.04316787  0.8522059   0.8535274
  0.81294304]",Smutek
"[-1.0625526   0.98649204 -0.02180703  1.9519198   1.2106594  -0.7612642
  1.7501572  -0.6996809  -1.9383376   0.3474925  -1.8992119   0.4100955
  0.8719242 ]",Smutek
"[-0.8187335   0.3279357   1.4673684   0.3769619   1.146328    0.96141213
 -0.03710815  0.658138    0.2782817   1.0506095   0.26611352  0.22975518
 -0.6188072 ]",Smutek
"[-0.5137128   0.24945323  0.656746    1.2739931   0.6484566   1.5565877
  1.4364246   2.8497598   1.4623615   0.47397137  1.2949749   0.4239114
  1.095141  ]",Smutek
"[-0.6260971   0.17593697  0.13312715 -0.22035334  0.19666746  0.9785456
 -1.3700664   0.60674983  1.4870322   1.3108385   1.1124955   0.59527
  0.14743063]",Smutek
"[-1.3062603   1.5674523   0.70777625  0.86154515  1.3031062   0.21224697
  2.062959   -1.0333625   0.46226862 -0.6418234  -0.89663225  0.6250639
 -0.793274  ]",Smutek
"[-2.1188407   0.6519848   1.1940717  -0.17643777  0.4475026   0.6735897
  0.16531134  0.83321977 -0.51835376  0.8540257   0.32996348 -1.4112802
  0.1744238 ]",Smutek
"[-1.449199    1.9375917   1.0879287   0.3339053   1.9716189   1.3993262
  0.59484774  0.6269831  -0.18240783  1.0759705   0.60045063  0.9494261
 -1.2445762 ]",Smutek
"[-0.8450787   1.9636315  -0.4400046   0.5527756  -0.46760732 -0.63483393
  0.4308246  -0.19949375 -0.49321377 -0.36344647  0.37520215 -0.31059518
 -0.115998  ]",Smutek
"[-0.5294954  -0.4600393  -0.5691745   1.5004394   0.21988201 -1.0032274
  1.5279899  -0.7610046  -0.55071425  0.5053933  -0.43090168 -0.04995386
  0.7639767 ]",Smutek
"[-0.7612724   2.7294176   0.7750189  -0.33506373 -0.07183164 -0.11509161
  1.197452   -0.48095354 -1.850254    1.1701504  -0.23464285  0.8980659
 -1.2415806 ]",Smutek
"[-1.10477     2.4578328   0.2872917   2.574027    1.1645006   0.56502736
  1.4999628   0.9920586   0.27885395  1.7237165  -1.628342    1.1972502
  1.1150968 ]",Smutek
"[ 0.4839248  -0.05318879  0.47882518  0.34241274  0.3433598   1.2660264
  1.0186495   2.4702024   1.476913    0.16033049  1.4944859   0.1930248
  1.3165241 ]",Smutek
"[-0.5082186  -0.09507155  0.41408333  0.8121101   0.6174685  -0.3487312
  1.7266791  -0.08795631 -1.2859144   0.55348146 -0.21575832  0.6718729
  0.64414096]",Smutek
"[-0.623709    0.5365813   2.1496224  -0.76026505  0.01902069  1.6856153
  1.6965638   2.1130311   1.1749386   0.16446288  2.223497    0.32072023
 -0.10619709]",Smutek
"[-0.6120949   0.732084    1.7707946   0.3056991   0.62530375  0.30619815
  1.0792433   2.443772    0.7741428   0.04766521  0.78985304  1.4403887
 -0.03166071]",Smutek
"[-0.34066844  3.2703757   1.2164994  -0.0881198   0.436897    0.22014938
  1.5143622   0.05162282 -1.4246472   0.96957994  0.75541425  1.0688574
 -1.0798957 ]",Smutek
"[-0.13271168 -0.7457954  -0.6124654  -0.8479884  -0.17984107  0.23928949
  0.32939753  0.39938384 -0.14110091 -0.33588803  0.49719608 -0.68273807
 -0.53011626]",Smutek
"[-1.0897402   0.41204548 -1.1516373   0.48708215  0.48443934  0.04032504
 -0.560908    0.14629737  0.61941797 -0.47902986 -0.25623995  2.0410376
 -1.1002519 ]",Smutek
"[-0.64286435 -0.18734834  1.5039297  -2.2667537  -0.09097055 -0.14135541
 -1.0819204  -1.0908943   0.04348048  1.065335   -1.1765636   0.24059798
  0.90094805]",Smutek
"[-0.16996002  1.2610693   0.33806244  0.50613284 -0.04380375  0.5218939
  0.8285949   1.3734015   0.14744647 -1.5516343   2.0571969  -0.20537108
  0.58321804]",Smutek
"[ 1.019104   -0.324896   -1.7877152   1.4316463  -1.0705799  -0.03504601
 -0.17986736 -1.5708276   0.7681576  -2.349232   -1.659395   -1.2532933
 -0.8640559 ]",Smutek
"[-1.3063825   2.8113403   0.7551662  -0.14060931  2.06701     0.7405511
  0.07068346  0.10280726 -0.1518652   0.15946764 -0.6074581   0.19573006
 -0.9276766 ]",Smutek
"[-0.7644143   0.53908783  0.6946773   0.10558005  0.6114825   0.899554
  0.9766339  -1.3896418   1.2405388  -0.01455565  1.0189291   0.26677674
 -1.2652259 ]",Smutek
"[ 1.0134621  -0.6063716  -1.2226161   0.8717702  -0.7868377  -0.7415956
 -0.928706   -1.6085306   1.2150478  -2.0791345  -1.3093292  -2.0197964
 -0.17799963]",Smutek
"[-1.0278727   0.32067168 -0.27384198 -0.33743274 -0.3758609  -0.37591434
 -0.12186982 -0.63366926  0.32999074 -0.07362339  0.6072887   0.5523141
 -1.122179  ]",Smutek
"[ 0.19775204  0.02115986 -1.6042184   1.1816514  -0.6895783   0.3469553
 -1.1967593  -0.27441078  1.7678866  -1.8720117  -0.5077929  -0.8538539
  0.579334  ]",Smutek
"[-1.6871138e+00  3.6209736e-02  1.7951751e+00 -7.2634780e-01
 -1.9487083e-03  2.4015324e+00  1.4275303e-01  1.3855692e+00
 -4.3171874e-01 -1.0724964e+00  2.6139870e+00  9.4383186e-01
  9.4847465e-01]",Smutek
"[-1.5494738   1.5888313   0.66910994  0.82215244  1.4536283   0.59953374
  1.385598   -1.1662639   1.8763468  -0.07353649 -0.91466594  0.08669233
 -0.9755906 ]",Smutek
"[-0.8186412   1.6861404   0.43719772 -0.31907964  0.23925199  1.6692336
 -0.51223445  0.75242513 -0.3546029  -2.6191647   1.4190791   0.9826016
  0.5507943 ]",Smutek
